feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
-0.5578756646392026,-0.5607262887890382,-0.17161428897145076,-0.5154054415178125,-0.6653983450189174,-0.0733554490414501,-0.3320402207696265,0.8602728469874324,-1.9407912859929948,0.5577519288152362
0.668160259449084,-1.618306820021167,-0.38464821191888615,-0.39425407541903373,-1.1489414311771884,-0.659747223601274,-0.9185571599338016,1.029137946649273,0.47978762374424916,0.6819883441062881
0.3148423179413715,-0.9640693489469686,-0.5096312308878096,0.21213385886697284,-1.0198994057625168,0.328892609161109,-0.321996328802673,-0.4175962174154745,0.3281282890442031,0.1111426428135421
-0.41457403343773513,0.621320885311737,-0.8921721194345473,0.30128780365689023,0.2436453426696916,-0.34921199060830255,0.0663136193515055,-1.0136038808466792,0.47192427377369206,-0.32299244532816945
-0.5235560474765429,0.5448908142989328,-0.6332331896219813,-1.1247668621278084,-1.252739134004175,0.2579427840926093,-1.0349925488935023,1.0308544591850295,-1.5567538463384387,0.9751776035308458
-0.029205954665648463,-0.24886536061057024,-0.523652397393824,0.1485667994676041,-0.19539737923904432,0.5877238584287595,-0.0789485246383931,-0.06043581794377651,-0.3970855068868902,-0.23470022885047173
0.03600147128869335,-1.3666668120749998,-1.0757789784264404,0.39098236048457474,-0.05026458996604947,-0.2659443314373623,-0.14461557344057435,0.07374349128615043,-0.5159649793961998,-0.7324505395533876
-0.039428076230061004,-0.859678976459136,0.13151200751627032,-1.331956711494864,0.5471740989718986,0.16946978740618598,0.018257481212330808,0.5057109918911957,0.9723168128250629,0.5045262059280222
-1.4116468429393627,-1.068353170157386,-0.5785714582221836,-0.11421894842467659,0.1911315058529187,-0.6252148947686438,-0.02922261486837912,-0.6764343031114759,-0.5643935368145728,-1.166027350867488
-0.7933956849317932,-1.1183093259692571,-0.8198695297356208,0.6096230678497301,-0.8300582441269538,1.6017393176309598,0.18091965082423475,-0.03694738431226039,-0.7309823989749966,0.28781922239925434
-0.5592068525716134,-0.09733416688035516,1.610577509022824,-0.20026627037073372,0.6307856264921001,-0.6102492437904441,-0.18123689951974317,1.0417411963346628,-0.574820023670422,1.0552142292990037
0.30546377474462616,-0.5715393930864298,0.28558534426054366,0.552502357326231,0.26362889909798437,-1.1852356863877302,-0.6557081235943253,-0.3310120610916581,-0.20192277438133663,0.23286776954965469
-0.05165258050679908,-1.106988806630058,0.11222841758195291,0.29751917747014395,0.2204583521916753,0.5727888660928127,0.414405490772498,0.14964676062320864,-0.199042551193836,-1.3414986555451063
0.11807404938682645,-0.037976556291943915,0.037568940276434676,-1.0319839007594185,-0.9217025094581105,0.5544673353762202,-0.18436736902743822,0.30085740261989224,-0.13257701234881566,-0.17487450615690983
0.46078224700388204,-0.5393782090169856,-0.08303247754232794,-0.4582409606522258,-0.47164477133557386,-0.3489637616023455,-0.0049783628266187145,-0.4882823806002119,0.6958036267228168,-0.8127013378193073
-0.29727964341899793,-0.48650811584184844,0.8454816197201478,0.005861551521264027,0.5490457901230883,-1.1290901961006796,0.025812108141309232,0.44241640887871403,-0.09615637177034146,0.5397932076846148
-0.5198945616572205,0.7945330472220481,1.4310505504090996,-0.388194316112554,-0.47930603304487307,0.8198824904079741,0.9255521151132282,-0.5182846089097849,-0.43526691964582015,-0.3898430342166913
-1.0771864767620123,-0.8183043982383017,-0.8392992568994897,-0.6734613391502209,-0.19334407182553817,0.01138534141200044,0.9056233584203037,-0.8416903085701535,0.5126167853370276,-0.34306277895580517
-0.20470246345668808,0.2856522519410647,-0.9208062987310658,0.13678417160018194,-0.0533365512872852,0.18263589974433808,0.04097436175091883,1.5073012975609217,-0.5820905216753882,-0.5618038820575676
-0.5912113073334379,-0.5666969604912664,-0.5872104737270566,0.7049856775470857,0.8195840613499706,-0.522427688067888,-0.7278358366284873,0.15796868043269788,-0.5243763301278105,0.2413271894514262
-0.03465950448603831,-1.23196971674448,0.914579254444273,1.1324794963734734,-0.5957505987968644,-0.4010408622508033,0.03870996594356051,0.0648166229798325,0.2927536662734967,1.1916692911980282
-0.29059316995504536,-0.734922688111223,-1.0971788567178866,-0.6474905889541517,-0.1922596386058828,1.0461329460510724,-0.5120771360007628,-0.010454425811486706,-0.16277227371941672,0.6246052426569487
1.531117884510926,-0.5496483038146875,-0.48551836267440757,0.6029443826956,0.30545045199261656,1.0807160643678817,0.2430334328565348,-0.40703441144961866,0.246936027570794,0.5696179703108808
0.38141461619013445,0.16957679463610184,0.5840795249795863,0.6910935700267753,0.7928926927872143,0.28625941257607435,-0.27181236335756953,-0.06287623545038924,0.6625674050754269,-0.7591065630551743
0.07701304410309494,-0.4543675784042234,-0.12934346244808997,0.7679869949087247,-0.036180363760962994,-0.11314049052399862,-1.089439991119431,0.34489885465489056,0.2839395924238712,1.2972765771252857
-0.3787392130890453,-0.030035241560743824,0.022313061036295694,0.9786138563285801,-0.23553393292197666,0.04109914028718418,0.25946383351130925,-0.035741484521819335,-0.45298051763394576,-0.06148129270816975
0.5519715295095647,-0.8930321046069052,-0.05770432082131286,-0.6257875133405769,0.6626475095040073,-1.1540423766966204,-0.5403957137918403,0.09389635439276886,0.9048616698821235,-0.2407755815663808
-0.5454367588588748,1.1214026510322934,-1.1443962651186794,-1.6815127692645064,0.13708466901880145,-0.47687427558136203,-0.8573120880073706,0.3191232531812169,0.012849015687618108,-0.5846308129679108
-1.0339686945475386,0.4225756998375266,0.29781569695268517,-0.20246126240584747,1.1162065679930189,-0.8535659346136422,-1.203006901084633,-0.6332620828056236,-0.18245405736026157,-0.02749831227574258
-0.33390710695064596,0.06204135990261765,-1.0093491754399517,0.8844389643303291,-0.2263844102725496,0.5970040004123711,0.07768773666146486,0.14799613967321487,0.23283931072577754,0.1135199241466454
0.2616510377820928,0.7389740317817277,-0.014022084409520148,0.3668482035198428,-0.23166384051254202,0.8110842543285257,-0.6209222706678441,1.0622406809694758,-0.17879073142396124,-1.1826664333818322
-0.08506776927393407,-0.6536949720671831,0.42871660812024603,-0.5923291119968642,-0.4797800021777182,-1.3969913387193764,-0.4673102609714917,-1.8112566738550784,-1.2206426419653693,0.32929256241118615
0.3580479608785477,0.11289436330299835,-0.8137540850497693,-0.1662078967152009,-0.17170826911852793,-0.9121091081694951,0.8733345818664016,0.43407202525789734,-0.30081433284761294,-0.17685506336199733
-0.030981029190036764,-1.5963759910548077,-0.31899909375597274,-0.6130114930523601,-0.8664083249409907,-0.33034781817521014,1.0750705633765283,0.27320410824240604,-0.537169433693457,0.19968530602833093
0.771424507038183,0.4587234664567846,-0.10811422538060206,-0.5883228519797958,0.3168187089295427,0.11700629316935483,0.4564070983090649,0.26934695559586547,0.5566398175254719,-0.5647283527047667
0.7162038779262735,-0.04496557753259409,1.2773330779381233,-0.618085935086375,1.0391691658205897,-0.012689763350055805,-0.6038022700022292,-0.49177643882196925,-0.3678866258378612,0.09727511179935293
0.18087822375755383,-0.5793217709199471,-0.16584144235665574,1.376490393923814,1.033307731095123,0.1454146676715842,-0.13120055696169056,-0.08102415522580202,0.2623660436521036,-0.901151395947883
-0.34478158874017095,-1.3378572054853983,0.12530547272514708,0.3233086550578026,-0.5055370726926766,0.8998603646671678,-0.9975203290996641,-1.1586528598102082,-0.00020928416317171,0.5271092583816707
0.9631521313977628,-0.4997774516277097,0.5923319698533012,-0.15972506747750032,-0.28936303392280804,0.44206745025294913,0.2899183210854803,-1.2348410445911457,0.8448078241114545,0.7568802482774173
-0.5928432228376183,0.09235005921016196,0.19047128090835508,0.05102916846675752,-0.5522570551857583,-0.5893247114258096,-0.1747695599637996,0.6349647406593779,0.21517948213706062,-0.45113708628055993
0.34854725559452615,-2.155332218232614,0.6405049310067873,-1.3581124809282288,-0.42148852388387914,-0.8864485049376905,-1.0447624473205215,0.626869476536242,-0.4673337156848312,0.043686938128534615
-0.20298905530377345,0.14863123786325824,-0.09629760196102821,-1.0363821409822365,0.5242808488189558,-0.47137166261350066,-1.224296436030728,-0.4538441977519299,0.8611531874072909,0.39126101174565264
-0.4062775816637362,-0.4238281968041748,-0.37017770817410045,1.3303341838929994,0.09665703702916827,0.14124872007488712,0.5490120978520258,-0.00025140362334442884,-0.3265126257238107,-0.330891565906405
-0.2196174094933303,-0.20765009569507265,0.3510362253607623,-0.09600591476749665,0.340775531625503,-0.1974625811474583,-0.10334732454541816,-1.5217327363406767,0.4667280934183969,0.04367630783634494
0.5010222287988308,-2.1883876058179386,1.2863468943948482,-0.230930105228048,0.60218334235185,-0.8335527202420104,0.26280731127726126,-0.8791402231403392,-0.5726616724920792,1.1253081230177455
-0.29984710141183923,-0.031225093636684454,0.44894137309277304,0.21657695632389543,-0.06449701376737497,0.0980902378793402,1.4903007211208843,-0.20185230642266971,-0.01596974458068493,0.5295630245965174
0.5734599067199958,0.6405117869312981,0.2899311144671292,-0.9377702737494478,0.9677984970931934,-0.9041384652523039,0.050205931985554494,-0.6756813246794287,-0.19497476660631266,0.03144501466121905
0.04513431372587964,0.11044406383721077,0.9600861158828181,0.18688674971338542,-0.3391531775967673,0.4954030805815555,0.6581355693018154,-0.9976165141388708,0.25148829551803337,0.288414612790139
-0.37185714293543826,0.7712268285770776,-0.25224225043978143,-0.04413801554753659,-0.2896724584519021,-0.13360376182043476,-0.908753921745195,-1.1421089723108309,0.924420566020856,-0.7798248019819224
-0.8393171784687411,-1.6737307195133235,-0.5882927919200135,-1.064628245082596,0.9737733892276142,0.5257290552545038,-0.6289824652898879,1.3693237832660095,0.5108911613932096,-0.4195460564783079
-1.8553256441715262,1.405301954387705,-1.1042264390779055,-1.2916737351652323,0.5425902688943122,1.4739962118001164,0.7916734950834753,0.22087787553676838,0.2497027304208705,0.39346480072472023
0.33994351825309843,0.012946815845190533,-0.07747845002977015,-0.17669112755561067,-0.6940203258868323,-0.33006583452138083,-1.3177820908891285,-0.229548445729146,-0.8188750572157418,-0.9569025583394001
-0.050174968145127764,0.7825163285870733,0.482105325564032,-1.2389129121343674,-0.8580610210994195,0.4799409977317336,-0.830751915390028,-0.3154465728702534,0.21953380955831045,-0.8635812540128135
-0.10038113734535234,-1.1060750980950762,-0.5624524161294131,0.09266699110867067,-1.278051778929112,0.14816746472033987,-0.1707139272536154,0.21311116734217805,-0.000572159939190828,0.7458738335182394
-0.08700808048514125,-0.47935459991015095,-0.0650398571070679,0.25011940050552706,-0.13519009307827945,-0.11701653010191658,-0.6384707716599578,-0.6135329629292341,-1.098287449780723,1.0118315849500357
-1.009416836294017,-0.6619071021048863,-0.6428998135737672,0.49781706948919974,-0.3745092017553548,0.6835099315870202,-0.6189331566896947,0.02709389793117824,-0.7154527799117507,1.284783401700527
-0.9715089960482143,0.0327811788512723,0.28652642642725,0.15889590806735235,-0.2981756572660653,-0.2300261687012831,-0.12721914951081278,-0.2626460009676828,0.4988198993019755,1.3298925102276185
-0.5469811442779009,-1.1308617313286804,-0.20978209592854313,1.6846374257831749,-0.7286224508676639,0.9430516049596458,0.9928197851583559,-0.5391843036345384,0.23231006436301083,0.9282151971211358
-0.426810207562421,-0.3229029658731679,-0.5489207063459881,-0.8474278522241472,-0.6211497626955885,-0.9555958070024708,-0.13388774244556434,-0.6863578471020015,0.006090165335731662,-1.2690017822375743
0.05155034814130625,0.3956061362639859,-1.5194991001951716,0.13089990746734642,0.6853552861122703,-0.9461132051337685,0.9893042238329907,0.12233134018286367,-0.6274913706682401,-0.2338883916292742
0.2047902052855662,-0.12920602083004543,0.22121364537197918,-0.7811524607007906,-0.051311921825647706,-1.0814453244345215,-0.2334981178522757,-0.7774528987081739,-0.6480876023582582,0.6575190034556603
0.5638821496260591,0.24014821287517596,-0.8999044405297502,-0.35548735239787194,0.6752125000336814,-0.04995494627037676,1.4326593361609756,0.10485077340537237,-0.022077416425295954,-0.4087024891772753
-0.08140499024304922,-0.287493606666438,0.3376185218502262,0.5413355708373844,-0.7163122002955731,-1.0267473687664128,-1.4159796610539217,0.18284557124448036,-0.8963354427004987,-1.68093866573949
0.09042403193960717,1.5452869598059211,-0.15327412105655722,0.4580633028190388,-0.11224082912431849,-0.2095141251109225,0.47277918894761756,-0.3600923526459999,0.028770658103037687,0.02657031510965157
-0.621495857612516,0.5054241753581161,-0.2693601768923362,-0.6649712109407689,0.2042531878312958,-0.7397575977243748,-0.1379338047039456,-0.16886532566124926,0.5811671010856173,0.13214326725250994
-0.18823845434016012,0.3846857673333187,0.8064604261557587,0.26034234677810725,-0.16199436132229234,-1.0138843577985541,-0.8873926171337491,-0.37026065523316903,-0.563039984750332,-0.324420206185423
-0.13320949562149081,0.1851084810030051,-0.19755873264970764,0.21011007723678118,-0.12432125931306233,-1.4539733900387406,-0.8011710138262207,-0.26066375010709425,-0.968094821001895,0.21855448560938165
0.8599508009727513,0.6624953948759783,-0.29581161566960995,0.9175202799652108,-0.0657161617465433,-0.3674749380339758,-0.5777425731182512,-0.3683868388332813,-0.41366381751587766,-0.07781660559987573
-0.06319173366872645,-0.17975225663987712,0.15122897918429692,0.7061337249351118,0.4917650811738226,-1.128650919927278,-1.9079772379573599,0.4728115648428453,-1.074176083069595,-0.3504987909429587
-0.9597283927119169,-1.4302741759105053,0.22307412513365427,0.4021765730304259,-0.5704980048723485,-1.8621948222923377,-0.5317052963162551,0.10382114416229495,-1.149785506673265,-0.06888522954971653
-0.181691651895387,0.21947048042448322,-0.06690748454393729,-0.81806154215445,0.6637089430042669,-0.2490645694751561,-0.17596951447975287,-0.7974222227945,-0.4508537064009731,-0.8059360016534391
-0.2878974245341637,1.0040087069163584,-1.092080022402532,-1.2692464136613417,0.8548517087501664,-0.2827488768107935,-0.6159046750566681,0.5446247053469424,-0.5604101815613763,1.0645716621958432
0.2853687713874943,-0.5198874512717179,1.3337284672130607,-0.5592847625940786,0.3473571737441791,0.05454196886238085,0.7350977383530651,0.8993936683155614,-0.13008953553705338,-0.7152781772615197
0.13852469277101095,-0.6513835926918569,1.2348041288453095,-0.03641820599651789,-0.4234936589873318,-0.021463605930362,-1.0807136172522132,-0.8235031834278181,0.6584539349538997,-0.6486752225265119
-0.8767222855155761,0.1899303661521525,0.6658946449535641,0.37385701022375994,0.524128314261883,-0.6458066686033407,-1.1319101139389152,0.8584641078698411,-0.3694608182802627,-0.36848589780479735
0.7234803179871128,0.2034934852601611,0.1642540229207909,1.392503585337675,-0.6171408186131324,0.4713657151554095,-0.1181693534878212,0.020019090951726,0.8798533597167871,0.1550087340285531
0.19129463764045163,0.5611703005815,-0.39995219339922133,-0.723766475173271,-0.8964714545965864,-1.4479320734404868,1.2522876694653453,-0.9130066350950693,-0.3010096784560177,-0.3864127446709709
0.03573529621753996,0.38328001655620586,0.44234675312434496,-0.5433381415305134,-0.2855307052104457,0.04345892345287956,-0.32773107525330275,0.9305677716276538,0.1796634657232784,0.3116716784516127
0.2752326253636748,0.6311198827890188,-0.024675770306077628,-1.0461313174501752,0.1090141978695981,-0.5758849204202917,-0.5196213783264566,0.2361505015179031,0.6840113058808849,-0.1807290018442423
0.03669626110982195,0.9974315876768336,0.01638086821382018,1.700116508214451,0.22443937164076166,-1.3115917268046025,0.3591671508747335,0.09658056015040943,0.718747477735653,0.269100066740658
